region,sexo,edad,s7,s8,ytrabaj,ytrabhaj,o10,o27,e6a,e6b
8,1,50,0.0,0.0,787500.0,897400,45.0,1.0,2,1
8,2,23,0.0,0.0,109900.0,897400,20.0,2.0,3,2
8,2,18,0.0,0.0,0.0,897400,0.0,0.0,2,2
8,1,29,0.0,0.0,555636.0,555636,45.0,2.0,3,1
8,2,29,1.0,26.0,0.0,555636,0.0,0.0,3,1
8,1,3,0.0,0.0,0.0,555636,0.0,0.0,1,7
8,1,40,0.0,0.0,835240.0,835240,25.0,1.0,3,1
8,1,37,0.0,0.0,552248.0,552248,45.0,2.0,3,1
8,1,41,0.0,0.0,1108158.0,1987358,50.0,2.0,3,2
8,2,39,2.0,16.0,879200.0,1987358,45.0,2.0,3,1
8,2,16,0.0,0.0,0.0,1987358,0.0,0.0,2,2
8,1,22,0.0,0.0,0.0,0,0.0,0.0,3,2
8,1,18,0.0,0.0,0.0,0,0.0,0.0,3,2
8,1,18,0.0,0.0,0.0,0,0.0,0.0,3,2
8,2,25,0.0,0.0,666727.0,1893944,45.0,2.0,3,1
8,1,27,0.0,0.0,1227217.0,1893944,45.0,2.0,3,2
8,1,42,0.0,0.0,1318800.0,1758400,48.0,2.0,3,1
8,2,39,2.0,29.0,439600.0,1758400,48.0,2.0,3,1
8,1,3,0.0,0.0,0.0,1758400,0.0,0.0,1,7
8,1,10,0.0,0.0,0.0,1758400,0.0,0.0,1,2
8,1,34,0.0,0.0,1318800.0,2417800,45.0,2.0,3,1
8,2,33,1.0,32.0,1099000.0,2417800,45.0,2.0,3,1
8,2,1,0.0,0.0,0.0,2417800,0.0,0.0,1,7
8,1,38,0.0,0.0,2051000.0,2051000,10.0,2.0,3,1
8,2,32,1.0,26.0,0.0,2051000,0.0,0.0,3,1
8,1,6,0.0,0.0,0.0,2051000,0.0,0.0,1,7
8,2,59,3.0,21.0,1450680.0,1450680,48.0,1.0,4,1
8,1,18,0.0,0.0,0.0,1450680,0.0,0.0,2,2
8,2,20,0.0,0.0,0.0,1450680,0.0,0.0,3,2
8,2,57,3.0,29.0,1099000.0,3406900,45.0,2.0,3,1
8,1,56,0.0,0.0,879200.0,3406900,45.0,2.0,3,1
8,2,28,1.0,27.0,769300.0,3406900,45.0,2.0,3,1
8,2,23,0.0,0.0,0.0,3406900,0.0,0.0,3,2
8,1,22,0.0,0.0,0.0,3406900,0.0,0.0,3,2
8,1,25,0.0,0.0,659400.0,3406900,45.0,2.0,3,2
8,1,1,0.0,0.0,0.0,3406900,0.0,0.0,1,7
8,2,25,0.0,0.0,349482.0,349482,15.0,2.0,3,1
8,1,25,0.0,0.0,0.0,349482,0.0,0.0,3,2
8,1,34,0.0,0.0,2009338.0,2009338,50.0,2.0,3,2
